prison_id,wbgt_28_2016_2020,NAME,STATE,STATEFP,COUNTY,CITY,TYPE,POPULATION,CAPACITY,VAL_DATE
5454,6,PLUMMER COMMUNITY CORRECTIONS CENTER,DE,10,NEW CASTLE,WILMINGTON,STATE,130,246,2019/12/31
5457,6.2,STANISLAUS COUNTY MEN'S JAIL,CA,06,STANISLAUS,MODESTO,COUNTY,376,-999,2019/11/25
5458,6.2,BAYLOR WOMEN'S CORRECTIONAL INSTITUTION,DE,10,NEW CASTLE,NEW CASTLE,STATE,394,320,2019/12/31
5459,8.4,CENTRAL VIOLATION OF PROBATION CENTER,DE,10,NEW CASTLE,SMYRNA,STATE,164,250,2019/12/31
5460,0,FPC ALDERSON,WV,54,GREENBRIER,ALDERSON,FEDERAL,830,992,2020/03/03
5461,8.4,JAMES T VAUGHN CORRECTIONAL CENTER,DE,10,NEW CASTLE,SMYRNA,STATE,2385,2601,2019/12/31
5463,0.6,RONALD MULHOLLAND JUVENILE CENTER,WV,54,OHIO,WHEELING,STATE,25,26,2020/03/03
5465,0.2,ASHLAND COUNTY JAIL,OH,39,ASHLAND,ASHLAND,COUNTY,120,127,2020/02/20
5466,3.8,LYON COUNTY JAIL,IA,19,LYON,ROCK RAPIDS,COUNTY,8,-999,2019/12/11
5472,0,USP HAZELTON,WV,54,PRESTON,BRUCETON MILLS,FEDERAL,1238,957,2020/03/03
5473,0.2,SARGUS JUVENILE DETENTION CENTER,OH,39,BELMONT,ST. CLAIRSVILLE,COUNTY,15,17,2020/02/20
5474,0,FCI HAZELTON SFF,WV,54,PRESTON,BRUCETON MILLS,FEDERAL,542,502,2020/03/03
5475,0,FCI BECKLEY,WV,54,RALEIGH,BEAVER,FEDERAL,1518,1127,2020/03/03
5476,0.2,FCI GILMER,WV,54,GILMER,GLENVILLE,FEDERAL,1418,1152,2020/03/03
5479,0.2,FCI TERMINAL ISLAND,CA,06,LOS ANGELES,SAN PEDRO,FEDERAL,1185,781,2019/11/25
5480,45.4,LOUISIANA CORRECTIONAL INSTITUTE FOR WOMEN,LA,22,IBERVILLE,ST. GABRIEL,STATE,573,1536,2019/12/16
5481,7.4,USP ATWATER,CA,06,MERCED,ATWATER,FEDERAL,1104,880,2019/11/25
5485,0,MCC SAN DIEGO,CA,06,SAN DIEGO,SAN DIEGO,FEDERAL,949,582,2019/11/25
5486,5,NEW CASTLE COUNTY DETENTION CENTER,DE,10,NEW CASTLE,WILMINGTON,STATE,28,64,2019/12/31
5487,1,CLARK COUNTY SHERIFF'S OFFICE,OH,39,CLARK,SPRINGFIELD,COUNTY,225,-999,2020/02/20
5488,1.6,HENNEPIN COUNTY JAIL - PUBLIC SAFETY FACILITY,MN,27,HENNEPIN,MINNEAPOLIS,COUNTY,330,330,2020/01/02
5489,0,ANTHONY CORRECTIONAL CENTER,WV,54,GREENBRIER,WHITE SULPHUR SPRINGS,STATE,220,220,2020/03/03
5490,0,BECKLEY CORRECTIONAL CENTER,WV,54,RALEIGH,BECKLEY,STATE,137,137,2020/03/03
5493,6.2,HAZEL D. PLANT WOMENS TREATMENT FACILITY,DE,10,NEW CASTLE,NEW CASTLE,STATE,92,96,2019/12/31
5494,0,DENMAR CORRECTIONAL CENTER,WV,54,POCAHONTAS,HILLSBORO,STATE,232,216,2020/03/03
5496,3,MARTINSBURG CORRECTIONAL CENTER,WV,54,BERKELEY,MARTINSBURG,STATE,121,120,2020/03/03
5498,0.6,CLINTON COUNTY JAIL,OH,39,CLINTON,WILMINGTON,COUNTY,57,88,2020/02/20
5500,0,COLUMBIANA COUNTY JAIL,OH,39,COLUMBIANA,LISBON,COUNTY,192,200,2020/02/20
5502,59.8,"APALACHEE CORRECTIONAL INSTITUTION, WEST UNIT",FL,12,JACKSON,SNEADS,STATE,789,819,2019/12/12
5505,47.8,FCI OAKDALE II CAMP,LA,22,ALLEN,OAKDALE,FEDERAL,132,124,2019/12/16
5506,0,MT. OLIVE CORRECTIONAL COMPLEX,WV,54,FAYETTE,MT. OLIVE,STATE,1022,1030,2020/03/03
5507,2.2,PARKERSBURG CORRECTIONAL CENTER,WV,54,WOOD,PARKERSBURG,STATE,186,-999,2020/03/03
5508,0.4,CRAWFORD COUNTY JAIL,OH,39,CRAWFORD,BUCYRUS,COUNTY,77,121,2020/02/20
5509,0.8,"J M ""CHICK"" BUCKBEE JUVENILE CENTER",WV,54,HAMPSHIRE,AUGUSTA,STATE,21,24,2020/03/03
5510,48.6,BAY CORRECTIONAL FACILITY,FL,12,BAY,PANAMA CITY,STATE,964,985,2019/12/12
5511,0,GENESEE COUNTY JAIL,NY,36,GENESEE,BATAVIA,COUNTY,78,87,2020/02/13
5513,1.2,DONALD R. KUHN JUVENILE CENTER,WV,54,BOONE,JULIAN,STATE,40,48,2020/03/03
5514,0,KENNETH HONEY RUBENSTEIN JUVENILE CENTER,WV,54,TUCKER,DAVIS,STATE,39,84,2020/03/03
5515,2.2,TIGER MORTON JUVENILE CENTER,WV,54,KANAWHA,DUNBAR,STATE,26,23,2020/03/03
5516,0.6,ERIE COUNTY JUVENILE DETENTION CENTER,OH,39,ERIE,SANDUSKY,COUNTY,121,-999,2020/02/20
5520,30.8,CENTURY CORRECTIONAL INSTITUTION,FL,12,ESCAMBIA,CENTURY,STATE,1353,1345,2019/12/12
5521,45.6,BLACKWATER RIVER CORRECTIONAL FACILITY,FL,12,SANTA ROSA,MILTON,STATE,1977,2000,2019/12/12
5522,67.2,FRANKLIN CORRECTIONAL INSTITUTION,FL,12,FRANKLIN,CARRABELLE,STATE,966,1346,2019/12/12
5524,1,FRANKLIN COUNTY CORRECTION CENTER I,OH,39,FRANKLIN,COLUMBUS,COUNTY,510,643,2020/02/20
5525,43.2,GULF CORRECTIONAL INSTITUTION,FL,12,GULF,WEWAHITCHKA,STATE,1346,1568,2019/12/12
5526,43.2,GULF CORRECTIONAL INSTITUTION ANNEX,FL,12,GULF,WEWAHITCHKA,STATE,1200,1398,2019/12/12
5527,44.4,GADSDEN CORRECTIONAL FACILITY,FL,12,GADSDEN,QUINCY,STATE,1049,1544,2019/12/12
5528,45.6,GRACEVILLE CORRECTIONAL FACILITY,FL,12,JACKSON,GRACEVILLE,STATE,1877,1884,2019/12/12
5529,6.2,YANKTON COMMUNITY WORK CENTER,SD,46,YANKTON,YANKTON,STATE,292,240,2020/02/07
5531,1.2,FRANKLIN COUNTY CORRECTION CENTER II,OH,39,FRANKLIN,COLUMBUS,COUNTY,1512,1675,2020/02/20
5533,0.4,ONONDAGA COUNTY DEPARTMENT OF CORRECTION,NY,36,ONONDAGA,JAMESVILLE,COUNTY,485,516,2020/02/13
5534,56.8,JACKSON CORRECTIONAL INSTITUTION,FL,12,JACKSON,MALONE,STATE,1394,1346,2019/12/12
5536,48.8,LIBERTY CORRECTIONAL INSTITUTION,FL,12,LIBERTY,BRISTOL,STATE,1278,1330,2019/12/12
5537,42.4,NORTHWEST FLORIDA RECEPTION CENTER,FL,12,WASHINGTON,CHIPLEY,STATE,1015,1303,2019/12/12
5538,0.8,COCHRAN COUNTY JAIL,TX,48,COCHRAN,MORTON,COUNTY,11,13,2020/02/13
5539,42.4,NORTHWEST FLORIDA RECEPTION CENTER ANNEX,FL,12,WASHINGTON,CHIPLEY,STATE,1428,1415,2019/12/12
5540,54.2,WAKULLA CORRECTIONAL INSTITUTION ANNEX,FL,12,WAKULLA,CRAWFORDVILLE,STATE,1071,1532,2019/12/12
5541,33.8,OKALOOSA CORRECTIONAL INSTITUTION,FL,12,OKALOOSA,CRESTVIEW,STATE,909,894,2019/12/12
5542,45.6,SANTA ROSA CORRECTIONAL INSTITUTION,FL,12,SANTA ROSA,MILTON,STATE,1441,1614,2019/12/12
5543,43.6,SANTA ROSA CORRECTIONAL INSTITUTION ANNEX,FL,12,SANTA ROSA,MILTON,STATE,863,1478,2019/12/12
5544,54.2,WAKULLA CORRECTIONAL INSTITUTION,FL,12,WAKULLA,CRAWFORDVILLE,STATE,1440,1397,2019/12/12
5545,38.2,COLUMBIA CORRECTIONAL INSTITUTION,FL,12,COLUMBIA,LAKE CITY,STATE,1041,1427,2019/12/12
5546,38.4,COLUMBIA CORRECTIONAL INSTITUTION ANNEX,FL,12,COLUMBIA,LAKE CITY,STATE,1408,1566,2019/12/12
5548,14,ELLSWORTH COUNTY JAIL,KS,20,ELLSWORTH,ELLSWORTH,COUNTY,14,19,2019/12/11
5552,47.8,FCI OAKDALE II,LA,22,ALLEN,OAKDALE,FEDERAL,874,880,2019/12/16
5554,54.4,FCI POLLOCK,LA,22,GRANT,POLLOCK,FEDERAL,1436,1152,2019/12/16
5555,0,DENVER WOMENS CORRECTIONAL FACILITY,CO,08,DENVER,DENVER,STATE,970,1008,2019/12/20
5556,0,LIMON CORRECTIONAL FACILITY,CO,08,LINCOLN,LIMON,STATE,852,930,2019/12/20
5557,3.8,GALLIA COUNTY JAIL,OH,39,GALLIA,GALLIPOLIS,COUNTY,74,22,2020/02/20
5560,69,NATCHITOCHES PARISH DETENTION CENTER,LA,22,NATCHITOCHES,NATCHITOCHES,COUNTY,502,515,2019/12/16
5562,69,NATCHITOCHES PARISH WORK RELEASE FACILITY,LA,22,NATCHITOCHES,NATCHITOCHES,COUNTY,13,48,2019/12/16
5565,1.4,PROWERS COUNTY JAIL / SHERIFF,CO,08,PROWERS,LAMAR,COUNTY,45,57,2019/12/20
5567,0.2,USP LOMPOC,CA,06,SANTA BARBARA,LOMPOC,FEDERAL,947,1009,2019/11/25
5571,11,JEFFERSON COUNTY JAIL,KS,20,JEFFERSON,OSKALOOSA,COUNTY,29,57,2019/12/11
5574,0,COLORADO CORRECTIONAL CENTER,CO,08,JEFFERSON,GOLDEN,STATE,149,150,2019/12/20
5575,0,DELTA CORRECTIONAL CENTER,CO,08,DELTA,DELTA,STATE,480,480,2019/12/20
5576,10.4,JOHNSON COUNTY NEW CENTURY ADULT DETENTION CENTER,KS,20,JOHNSON,NEW CENTURY,COUNTY,822,1081,2019/12/11
5578,0,FOUR MILE CORRECTIONAL CENTER,CO,08,FREMONT,CANON CITY,STATE,528,521,2019/12/20
5580,0,RIFLE CORRECTIONAL CENTER,CO,08,GARFIELD,RIFLE,STATE,192,192,2019/12/20
5581,0,LA VISTA CORRECTIONAL FACILITY,CO,08,PUEBLO,PUEBLO,STATE,685,707,2019/12/20
5583,2.2,SNYDER COUNTY PRISON,PA,42,SNYDER,SELINSGROVE,COUNTY,109,138,2020/01/31
5584,0,SKYLINE CORRECTIONAL CENTER,CO,08,FREMONT,CANON CITY,STATE,250,252,2019/12/20
5585,0,YOUTHFUL OFFENDER SYSTEM,CO,08,PUEBLO,PUEBLO,STATE,15,250,2019/12/20
5586,3.8,BENT COUNTY CORRECTIONAL FACILITY,CO,08,BENT,LAS ANIMAS,STATE,1416,1420,2019/12/20
5587,15.8,LABETTE COUNTY JAIL,KS,20,LABETTE,OSWEGO,COUNTY,80,84,2019/12/11
5588,0,SOMERSET COUNTY PRISON,PA,42,SOMERSET,SOMERSET,COUNTY,101,142,2020/01/31
5589,0,TIOGA COUNTY PRISON,PA,42,TIOGA,WELLSBORO,COUNTY,69,141,2020/01/31
5590,0.2,HOLMES COUNTY JAIL,OH,39,HOLMES,HOLMESVILLE,COUNTY,41,60,2020/02/20
5591,61.4,CROSS CITY CORRECTIONAL INSTITUTION,FL,12,DIXIE,CROSS CITY,STATE,1044,1022,2019/12/12
5592,54.8,FLORIDA STATE PRISON - WEST UNIT,FL,12,BRADFORD,RAIFORD,STATE,824,802,2019/12/12
5593,0.8,OLMSTED COUNTY ADULT DETENTION CENTER,MN,27,OLMSTED,ROCHESTER,COUNTY,205,202,2020/01/02
5594,0.2,OTTER TAIL COUNTY JAIL,MN,27,OTTER TAIL,FERGUS FALLS,COUNTY,81,111,2020/01/02
5596,0,CROWLEY COUNTY CORRECTIONAL FACILITY,CO,08,CROWLEY,OLNEY SPRINGS,STATE,1745,1794,2019/12/20
5600,47.6,ORLEANS JUSTICE CENTER,LA,22,ORLEANS,NEW ORLEANS,COUNTY,1461,1938,2019/12/16
5602,55.4,OUACHITA PARISH WORK RELEASE FACILITY,LA,22,OUACHITA,MONROE,COUNTY,211,290,2019/12/16
5603,0,MARVIN W FOOTE YOUTH SERVICES CENTER,CO,08,ARAPAHOE,ENGLEWOOD,STATE,39,61,2019/12/20
5609,3.4,FCI DUBLIN,CA,06,ALAMEDA,DUBLIN,FEDERAL,1019,702,2019/11/25
5610,0,MOUNT VIEW YOUTH SERVICES CENTER,CO,08,JEFFERSON,DENVER,STATE,94,107,2019/12/20
5612,16.8,MUSCOGEE YOUTH DEVELOPMENT CENTER,GA,13,MUSCOGEE,MIDLAND,STATE,47,-999,2019/11/05
5613,16.4,SUMTER YOUTH DEVELOPMENT CAMPUS,GA,13,SUMTER,AMERICUS,STATE,54,150,2019/11/05
5615,36,BACON PROBATION DETENTION CENTER,GA,13,BACON,ALMA,STATE,232,232,2019/11/05
5626,2.2,BARROW COUNTY DETENTION CENTER,GA,13,BARROW,WINDER,COUNTY,222,372,2019/11/05
5627,2.8,BARTOW COUNTY JAIL,GA,13,BARTOW,CARTERSVILLE,COUNTY,634,-999,2019/11/05
5628,35,BERRIEN COUNTY JAIL,GA,13,BERRIEN,NASHVILLE,COUNTY,68,-999,2019/11/05
5631,33.6,BULLOCH COUNTY CORRECTIONAL INSTITUTE,GA,13,BULLOCH,STATESBORO,COUNTY,161,183,2019/11/05
5632,3.2,CARROLL COUNTY CORRECTIONAL INSTITUTION,GA,13,CARROLL,CARROLLTON,COUNTY,249,246,2019/11/05
5633,3.2,CARROLL COUNTY JAIL,GA,13,CARROLL,CARROLLTON,COUNTY,537,645,2019/11/05
5636,7.8,CLARKE COUNTY CORRECTIONAL INSTITUTION,GA,13,CLARKE,ATHENS,COUNTY,126,112,2019/11/05
5637,7.8,CLARKE COUNTY JAIL,GA,13,CLARKE,ATHENS,COUNTY,413,-999,2019/11/05
5638,4.2,CLAYTON COUNTY JAIL,GA,13,CLAYTON,JONESBORO,COUNTY,236,1947,2019/11/05
5639,5.4,CLAYTON COUNTY PRISON,GA,13,CLAYTON,LOVEJOY,COUNTY,237,242,2019/11/05
5641,1,COBB COUNTY WORK RELEASE CENTER,GA,13,COBB,MARIETTA,COUNTY,115,384,2019/11/05
5642,24.2,COLQUITT COUNTY CORRECTIONAL INSTITUTION,GA,13,COLQUITT,MOULTRIE,COUNTY,191,190,2019/11/05
5643,20.6,COLUMBIA COUNTY JAIL,GA,13,COLUMBIA,APPLING,COUNTY,336,338,2019/11/05
5644,11.8,CRAWFORD COUNTY JAIL / SHERIFF,GA,13,CRAWFORD,KNOXVILLE,COUNTY,41,-999,2019/11/05
5645,33.2,CRISP COUNTY DETENTION CENTER,GA,13,CRISP,CORDELE,COUNTY,4,168,2019/11/05
5646,3.6,DADE COUNTY JAIL,GA,13,DADE,TRENTON,COUNTY,78,116,2019/11/05
5647,0.39999999999999997,DAWSON COUNTY DETENTION CENTER,GA,13,DAWSON,DAWSONVILLE,COUNTY,90,-999,2019/11/05
5648,61.4,DECATUR COUNTY JAIL,GA,13,DECATUR,BAINBRIDGE,COUNTY,86,-999,2019/11/05
5649,26.4,DODGE COUNTY JAIL,GA,13,DODGE,EASTMAN,COUNTY,131,150,2019/11/05
5651,2.2,DOUGLAS COUNTY JAIL,GA,13,DOUGLAS,DOUGLASVILLE,COUNTY,679,-999,2019/11/05
5653,6.4,ELBERT COUNTY DETENTION,GA,13,ELBERT,ELBERTON,COUNTY,104,117,2019/11/05
5654,29.4,EMANUEL COUNTY JAIL,GA,13,EMANUEL,SWAINSBORO,COUNTY,3,120,2019/11/05
5655,3.2,FAYETTE COUNTY JAIL,GA,13,FAYETTE,FAYETTEVILLE,COUNTY,265,404,2019/11/05
5656,7.2,FLOYD COUNTY JAIL,GA,13,FLOYD,ROME,COUNTY,716,828,2019/11/05
5657,0.2,GILMER COUNTY DETENTION CENTER,GA,13,GILMER,ELIJAY,COUNTY,108,-999,2019/11/05
5658,50.8,GLYNN COUNTY DETENTION CENTER,GA,13,GLYNN,BRUNSWICK,COUNTY,413,612,2019/11/05
5660,21.2,GREENE COUNTY JAIL / SHERIFF,GA,13,GREENE,GREENSBORO,COUNTY,62,-999,2019/11/05
5661,1.8,GWINNETT COUNTY COMPREHENSIVE CORRECTIONAL COMPLEX,GA,13,GWINNETT,LAWRENCEVILLE,COUNTY,220,512,2019/11/05
5662,1.8,GWINNETT COUNTY DETENTION CENTER,GA,13,GWINNETT,LAWRENCEVILLE,COUNTY,2600,2765,2019/11/05
5663,0.39999999999999997,HABERSHAM COUNTY DETENTION CENTER,GA,13,HABERSHAM,CLARKESVILLE,COUNTY,15,-999,2019/11/05
5665,0.2,HALL COUNTY CORRECTIONAL INSTITUTION,GA,13,HALL,GAINESVILLE,COUNTY,194,240,2019/11/05
5666,10.4,HANCOCK COUNTY JAIL,GA,13,HANCOCK,SPARTA,COUNTY,1,157,2019/11/05
5667,6.4,HART COUNTY JAIL,GA,13,HART,HARTWELL,COUNTY,4,-999,2019/11/05
5668,4.8,HENRY COUNTY JAIL,GA,13,HENRY,MCDONOUGH,COUNTY,826,816,2019/11/05
5670,1.4,JACKSON COUNTY CORRECTIONAL INSTITUTION,GA,13,JACKSON,JEFFERSON,COUNTY,154,150,2019/11/05
5671,31.6,JEFFERSON COUNTY JAIL,GA,13,JEFFERSON,LOUISVILLE,COUNTY,24,126,2019/11/05
5673,7.6,LAMAR COUNTY JAIL,GA,13,LAMAR,BARNESVILLE,COUNTY,59,152,2019/11/05
5674,33.2,LEE COUNTYJAIL,GA,13,LEE,LEESBURG,COUNTY,2,76,2019/11/05
5675,48.6,LIBERTY COUNTY JAIL,GA,13,LIBERTY,HINESVILLE,COUNTY,168,305,2019/11/05
5676,40,LOWNDES COUNTY JAIL,GA,13,LOWNDES,VALDOSTA,COUNTY,584,-999,2019/11/05
5677,0.2,LUMPKIN COUNTY DETENTION CENTER,GA,13,LUMPKIN,DAHLONEGA,COUNTY,142,-999,2019/11/05
5679,10.8,MARION COUNTY JAIL,GA,13,MARION,BUENA VISTA,COUNTY,1,30,2019/11/05
5680,6.2,MERIWETHER COUNTY JAIL,GA,13,MERIWETHER,GREENVILLE,COUNTY,10,-999,2019/11/05
5681,28,MITCHELL COUNTY CORRECTIONAL INSTITUTE,GA,13,MITCHELL,CAMILLA,COUNTY,144,159,2019/11/05
5682,10.8,MONROE COUNTY JAIL,GA,13,MONROE,FORSYTH,COUNTY,9,168,2019/11/05
5684,4.6,MURRAY COUNTY JAIL,GA,13,MURRAY,CHATSWORTH,COUNTY,1,280,2019/11/05
5685,11,NEWTON COUNTY LAW ENFORCEMENT CENTER,GA,13,NEWTON,COVINGTON,COUNTY,497,-999,2019/11/05
5686,8,OCONEE COUNTY JAIL / SHERIFF,GA,13,OCONEE,WATKINSVILLE,COUNTY,56,-999,2019/11/05
5687,9.2,OGLETHORPE COUNTY LAW ENFORCEMENT CENTER,GA,13,OGLETHORPE,CRAWFORD,COUNTY,1,-999,2019/11/05
5689,5.4,PIKE COUNTY JAIL / SHERIFF,GA,13,PIKE,ZEBULON,COUNTY,4,-999,2019/11/05
5690,4.2,POLK COUNTY JAIL / SHERIFF,GA,13,POLK,CEDARTOWN,COUNTY,179,-999,2019/11/05
5693,31.4,TELFAIR COUNTY JAIL,GA,13,TELFAIR,MCRAE,COUNTY,2,-999,2019/11/05
5694,32.8,TERRELL COUNTY CORRECTIONAL INSTITUTION,GA,13,TERRELL,DAWSON,COUNTY,144,140,2019/11/05
5697,32.6,THOMAS COUNTY DETENTION CENTER,GA,13,THOMAS,THOMASVILLE,COUNTY,170,270,2019/11/05
5698,29.6,TIFT COUNTY JAIL / SHERIFF,GA,13,TIFT,TIFTON,COUNTY,188,260,2019/11/05
5699,28,TREUTLEN COUNTY JAIL,GA,13,TREUTLEN,SOPERTON,COUNTY,1,-999,2019/11/05
5700,18.6,TROUP COUNTY CORRECTIONAL INSTITUTION,GA,13,TROUP,LAGRANGE,COUNTY,338,372,2019/11/05
5701,29.4,TURNER COUNTY JAIL,GA,13,TURNER,ASHBURN,COUNTY,66,-999,2019/11/05
5702,1,WALKER COUNTY JAIL / SHERIFF,GA,13,WALKER,LAFAYETTE,COUNTY,200,-999,2019/11/05
5705,0.2,WHITE COUNTY DETENTION CENTER,GA,13,WHITE,CLEVELAND,COUNTY,2,176,2019/11/05
5706,2.6,WHITFIELD COUNTY DETENTION CENTER,GA,13,WHITFIELD,DALTON,COUNTY,400,540,2019/11/05
5709,27.2,WORTH COUNTY JAIL,GA,13,WORTH,SYLVESTER,COUNTY,1,-999,2019/11/05
5721,1.6,RENVILLE COUNTY JAIL,MN,27,RENVILLE,OLIVIA,COUNTY,74,72,2020/01/02
5723,0.2,ROSEAU COUNTY DETENTION CENTER,MN,27,ROSEAU,ROSEAU,COUNTY,24,52,2020/01/02
5725,1.4,SHERBURNE COUNTY JAIL,MN,27,SHERBURNE,ELK RIVER,COUNTY,596,697,2020/01/02
5726,0.6,STEARNS COUNTY JAIL,MN,27,STEARNS,SAINT CLOUD,COUNTY,194,108,2020/01/02
5727,1.6,STEELE COUNTY DETENTION CENTER,MN,27,STEELE,OWATONNA,COUNTY,108,154,2020/01/02
5728,1,SWIFT COUNTY JAIL,MN,27,SWIFT,BENSON,COUNTY,4,12,2020/01/02
5729,0,TODD COUNTY JAIL,MN,27,TODD,LONG PRAIRIE,COUNTY,31,52,2020/01/02
5730,0.2,SOUTH IDAHO CORRECTIONAL INSTITUTION,ID,16,ADA,KUNA,STATE,590,702,2019/11/07
5732,5.4,ROCKVILLE CORRECTIONAL FACILITY,IN,18,PARKE,ROCKVILLE,STATE,1000,1269,2019/12/11
5733,1,WABASHA COUNTY JAIL,MN,27,WABASHA,WABASHA,COUNTY,17,43,2020/01/02
5734,0,WADENA COUNTY JAIL,MN,27,WADENA,WADENA,COUNTY,25,27,2020/01/02
5735,1.4,WASECA COUNTY JAIL,MN,27,WASECA,WASECA,COUNTY,8,25,2020/01/02
5736,2.4,WATONWAN COUNTY JAIL,MN,27,WATONWAN,SAINT JAMES,COUNTY,13,20,2020/01/02
5737,0.4,WILKIN COUNTY JAIL,MN,27,WILKIN,BRECKENRIDGE,COUNTY,12,21,2020/01/02
5741,4.8,CALHOUN COUNTY JAIL,AL,01,CALHOUN,ANNISTON,COUNTY,430,370,2019/11/05
5745,2,WINONA COUNTY JAIL,MN,27,WINONA,WINONA,COUNTY,50,83,2020/01/02
5746,0.6,WRIGHT COUNTY JAIL,MN,27,WRIGHT,BUFFALO,COUNTY,239,224,2020/01/02
5751,31.2,SHELBY COUNTY JAIL,TN,47,SHELBY,MEMPHIS,COUNTY,2359,-999,2019/12/08
5753,59.8,ORANGE REGIONAL JUVENILE DETENTION CENTER,FL,12,ORANGE,ORLANDO,STATE,20,124,2019/12/12
5754,69.8,PASCO JUVENILE DETENTION CENTER,FL,12,PASCO,SAN ANTONIO,STATE,49,36,2019/12/12
5755,7.4,SOUTH PLACER JAIL,CA,06,PLACER,ROSEVILLE,COUNTY,389,-999,2019/11/25
5756,32.8,SHELBY COUNTY JAIL WOMEN'S FACILITY,TN,47,SHELBY,MEMPHIS,COUNTY,228,-999,2019/12/08
5757,0,PLUMAS COUNTY CORRECTIONAL FACILITY,CA,06,PLUMAS,QUINCY,COUNTY,51,-999,2019/11/25
5759,82.8,RIVERSIDE COUNTY INDIO JAIL,CA,06,RIVERSIDE,INDIO,COUNTY,364,-999,2019/11/25
5760,8.2,ROBERT PRESLEY DETENTION CENTER,CA,06,RIVERSIDE,RIVERSIDE,COUNTY,711,-999,2019/11/25
5762,6,SACRAMENTO COUNTY MAIN JAIL,CA,06,SACRAMENTO,SACRAMENTO,COUNTY,1917,-999,2019/11/25
5763,5.2,RIO COSUMNES CORRECTIONAL CENTER,CA,06,SACRAMENTO,ELK GROVE,COUNTY,1504,-999,2019/11/25
5765,45.4,ALACHUA ACADEMY,FL,12,ALACHUA,GAINESVILLE,STATE,14,28,2019/12/12
5766,43.4,BAY REGIONAL JUVENILE DETENTION CENTER,FL,12,BAY,PANAMA CITY,STATE,27,32,2019/12/12
5767,65.8,BREVARD GROUP TREATMENT HOME,FL,12,BREVARD,COCOA,STATE,28,30,2019/12/12
5768,63.6,BREVARD JUVENILE DETENTION CENTER,FL,12,BREVARD,COCOA,STATE,37,40,2019/12/12
5769,60,BROWARD YOUTH TREATMENT CENTER,FL,12,BROWARD,PEMBROKE PINES,STATE,28,28,2019/12/12
5770,81.4,COLLIER JUVENILE DETENTION CENTER,FL,12,COLLIER,NAPLES,STATE,3,45,2019/12/12
5771,45,DUVAL REGIONAL JUVENILE DETENTION CENTER,FL,12,DUVAL,JACKSONVILLE,STATE,102,100,2019/12/12
5772,56.4,MARION REGIONAL JUVENILE DETENTION CENTER,FL,12,MARION,OCALA,STATE,29,42,2019/12/12
5773,89.8,MONROE JUVENILE DETENTION CENTER,FL,12,MONROE,KEY WEST,STATE,2,10,2019/12/12
5774,50,PALM BEACH JUVENILE DETENTION CENTER,FL,12,PALM BEACH,WEST PALM BEACH,STATE,51,65,2019/12/12
5775,40,PINELLAS JUVENILE DETENTION CENTER,FL,12,PINELLAS,CLEARWATER,STATE,69,96,2019/12/12
5776,60.8,ST. LUCIE REGIONAL JUVENILE DETENTION CENTER,FL,12,ST. LUCIE,FORT PIERCE,STATE,44,49,2019/12/12
5777,60.4,VOLUSIA REGIONAL JUVENILE DETENTION CENTER,FL,12,VOLUSIA,DAYTONA BEACH,STATE,49,64,2019/12/12
5778,70.6,CENTRAL PASCO GIRLS ACADEMY,FL,12,PASCO,LAND O'LAKES,STATE,27,32,2019/12/12
5779,64.6,BROOKSVILLE ACADEMY,FL,12,HERNANDO,BROOKSVILLE,STATE,58,60,2019/12/12
5780,78.8,COLUMBUS YOUTH ACADEMY,FL,12,HILLSBOROUGH,TAMPA,STATE,40,50,2019/12/12
5781,33.8,OKALOOSA YOUTH ACADEMY AND CRESTVIEW SEX OFFENDER PROGRAM,FL,12,OKALOOSA,CRESTVIEW,STATE,63,75,2019/12/12
5782,68,CYPRESS CREEK JUVENILE OFFENDER CC,FL,12,CITRUS,LECANTO,STATE,71,96,2019/12/12
5783,87.8,DADE JUVENILE RESIDENTIAL FACILITY,FL,12,MIAMI-DADE,FLORIDA CITY,STATE,50,56,2019/12/12
5784,60.4,DAYTONA JUVENILE RESIDENTIAL FACILITY,FL,12,VOLUSIA,DAYTONA BEACH,STATE,48,30,2019/12/12
5786,56.2,DUVAL ACADEMY,FL,12,DUVAL,JACKSONVILLE,STATE,28,28,2019/12/12
5787,38.6,ESCAMBIA BOYS BASE,FL,12,ESCAMBIA,PENSACOLA,STATE,18,28,2019/12/12
5795,78.8,HILLSBOROUGH GIRLS ACADEMY,FL,12,HILLSBOROUGH,TAMPA,STATE,13,20,2019/12/12
5798,50.8,JOANN BRIDGES ACADEMY,FL,12,MADISON,GREENVILLE,STATE,23,28,2019/12/12
5799,11.2,BAXTER COUNTY JAIL / SHERIFF,AR,05,BAXTER,MOUNTAIN HOME,COUNTY,95,-999,2019/11/11
5800,13.8,ST. LOUIS CITY JUSTICE CENTER,MO,29,ST. LOUIS (CITY),ST. LOUIS,LOCAL,613,860,2020/01/31
5801,6.6,CHRISTIAN COUNTY JAIL / SHERIFF,MO,29,CHRISTIAN,OZARK,COUNTY,103,96,2020/01/31
5804,9,WILSON CREEK,MO,29,GREENE,SPRINGFIELD,STATE,7,10,2020/01/31
5805,7.4,GREENE COUNTY JUVENILE SERVICES,MO,29,GREENE,SPRINGFIELD,COUNTY,8,24,2020/01/31
5808,17.2,JASPER COUNTY DETENTION CENTER,MO,29,JASPER,CARTHAGE,COUNTY,190,165,2020/01/31
